"Station Name","TORONTO BUTTONVILLE A"
"Province","ONTARIO"
"Latitude","43.86"
"Longitude","-79.37"
"Elevation","198.10"
"Climate Identifier","6158410"
"WMO Identifier","71639"
"TC Identifier","YKZ"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-09-01 00:00","2016","09","01","00:00","16.1","","12.5","","79","","34","","10","","24.1","","99.16","","","","","","NA"
"2016-09-01 01:00","2016","09","01","01:00","15.0","","12.0","","82","","34","","9","","24.1","","99.16","","","","","","Clear"
"2016-09-01 02:00","2016","09","01","02:00","15.1","","11.9","","81","","35","","9","","24.1","","99.15","","","","","","NA"
"2016-09-01 03:00","2016","09","01","03:00","15.7","","12.1","","79","","36","","13","","24.1","","99.15","","","","","","NA"
"2016-09-01 04:00","2016","09","01","04:00","14.0","","11.6","","85","","34","","8","","24.1","","99.19","","","","","","Clear"
"2016-09-01 05:00","2016","09","01","05:00","13.8","","11.7","","87","","35","","11","","24.1","","99.20","","","","","","NA"
"2016-09-01 06:00","2016","09","01","06:00","14.4","","11.9","","85","","34","","8","","24.1","","99.29","","","","","","NA"
"2016-09-01 07:00","2016","09","01","07:00","15.7","","12.5","","81","","33","","7","","24.1","","99.32","","","","","","Mainly Clear"
"2016-09-01 08:00","2016","09","01","08:00","17.5","","13.1","","75","","35","","17","","24.1","","99.32","","","","","","NA"
"2016-09-01 09:00","2016","09","01","09:00","18.3","","13.2","","72","","35","","14","","24.1","","99.37","","","","","","NA"
"2016-09-01 10:00","2016","09","01","10:00","19.3","","11.9","","62","","33","","22","","24.1","","99.40","","","","","","Mainly Clear"
"2016-09-01 11:00","2016","09","01","11:00","20.4","","11.7","","57","","34","","25","","24.1","","99.40","","","","","","NA"
"2016-09-01 12:00","2016","09","01","12:00","21.0","","10.9","","52","","35","","27","","24.1","","99.39","","","","","","NA"
"2016-09-01 13:00","2016","09","01","13:00","20.4","","11.7","","57","","33","","24","","24.1","","99.41","","","","","","Mostly Cloudy"
"2016-09-01 14:00","2016","09","01","14:00","20.5","","11.8","","57","","36","","27","","24.1","","99.41","","","","","","NA"
"2016-09-01 15:00","2016","09","01","15:00","21.1","","11.3","","53","","1","","18","","24.1","","99.39","","","","","","NA"
"2016-09-01 16:00","2016","09","01","16:00","20.8","","12.4","","58","","36","","17","","24.1","","99.42","","","","","","Mostly Cloudy"
"2016-09-01 17:00","2016","09","01","17:00","20.5","","12.6","","60","","36","","25","","22.5","","99.47","","","","","","NA"
"2016-09-01 18:00","2016","09","01","18:00","19.2","","13.9","","71","","33","","15","","24.1","","99.48","","","","","","NA"
"2016-09-01 19:00","2016","09","01","19:00","18.6","","12.9","","69","","1","","15","","24.1","","99.56","","","","","","Mainly Clear"
"2016-09-01 20:00","2016","09","01","20:00","17.6","","12.6","","72","","36","","12","","24.1","","99.65","","","","","","NA"
"2016-09-01 21:00","2016","09","01","21:00","17.0","","12.4","","74","","35","","14","","24.1","","99.72","","","","","","NA"
"2016-09-01 22:00","2016","09","01","22:00","16.5","","12.3","","76","","2","","10","","24.1","","99.77","","","","","","Mainly Clear"
"2016-09-01 23:00","2016","09","01","23:00","15.3","","11.9","","80","","35","","8","","24.1","","99.80","","","","","","NA"
"2016-09-02 00:00","2016","09","02","00:00","15.8","","11.8","","77","","1","","14","","24.1","","99.84","","","","","","NA"
"2016-09-02 01:00","2016","09","02","01:00","14.9","","11.1","","78","","35","","14","","24.1","","99.84","","","","","","Clear"
"2016-09-02 02:00","2016","09","02","02:00","14.5","","10.8","","78","","35","","17","","24.1","","99.85","","","","","","NA"
"2016-09-02 03:00","2016","09","02","03:00","13.8","","10.4","","80","","35","","20","","24.1","","99.86","","","","","","NA"
"2016-09-02 04:00","2016","09","02","04:00","13.3","","10.0","","80","","36","","12","","24.1","","99.89","","","","","","Clear"
"2016-09-02 05:00","2016","09","02","05:00","12.7","","9.6","","81","","1","","8","","24.1","","99.94","","","","","","NA"
"2016-09-02 06:00","2016","09","02","06:00","12.5","","9.9","","84","","35","","11","","24.1","","100.00","","","","","","NA"
"2016-09-02 07:00","2016","09","02","07:00","14.2","","9.9","","75","","36","","19","","24.1","","100.06","","","","","","Clear"
"2016-09-02 08:00","2016","09","02","08:00","15.5","","10.5","","72","","1","","19","","24.1","","100.06","","","","","","NA"
"2016-09-02 09:00","2016","09","02","09:00","17.2","","10.2","","63","","36","","16","","24.1","","100.09","","","","","","NA"
"2016-09-02 10:00","2016","09","02","10:00","19.0","","9.9","","55","","3","","19","","24.1","","100.08","","","","","","Clear"
"2016-09-02 11:00","2016","09","02","11:00","20.0","","8.8","","48","","3","","23","","24.1","","100.11","","","","","","NA"
"2016-09-02 12:00","2016","09","02","12:00","21.1","","8.5","","44","","1","","19","","24.1","","100.09","","","","","","NA"
"2016-09-02 13:00","2016","09","02","13:00","21.5","","8.2","","42","","34","","19","","24.1","","100.07","","","","","","Clear"
"2016-09-02 14:00","2016","09","02","14:00","21.6","","8.3","","42","","34","","14","","24.1","","100.03","","","","","","NA"
"2016-09-02 15:00","2016","09","02","15:00","22.5","","8.8","","41","","3","","15","","24.1","","99.98","","","","","","NA"
"2016-09-02 16:00","2016","09","02","16:00","22.7","","9.0","","41","","1","","14","","24.1","","99.95","","","","","","Clear"
"2016-09-02 17:00","2016","09","02","17:00","22.0","","8.7","","42","","1","","18","","24.1","","99.94","","","","","","NA"
"2016-09-02 18:00","2016","09","02","18:00","20.8","","9.5","","48","","2","","19","","24.1","","99.93","","","","","","NA"
"2016-09-02 19:00","2016","09","02","19:00","18.5","","9.7","","56","","3","","11","","24.1","","99.98","","","","","","Clear"
"2016-09-02 20:00","2016","09","02","20:00","16.5","","10.2","","66","","34","","11","","24.1","","100.02","","","","","","NA"
"2016-09-02 21:00","2016","09","02","21:00","15.1","","10.6","","74","","34","","9","","24.1","","100.02","","","","","","NA"
"2016-09-02 22:00","2016","09","02","22:00","14.3","","10.6","","78","","35","","9","","24.1","","100.04","","","","","","Clear"
"2016-09-02 23:00","2016","09","02","23:00","14.2","","10.5","","78","","34","","12","","24.1","","100.04","","","","","","NA"
"2016-09-03 00:00","2016","09","03","00:00","13.7","","10.4","","80","","35","","12","","24.1","","100.04","","","","","","NA"
